Timestamp,Please select your Year Group,Please choose your Nationality,Please select your gender,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
17/03/2025 08:33:21,Year 8,Vietnamese,Female,1,3,2,1,1,3,3,2,1,2,2,1,3,4,2,2,3,2,3,2,1,3,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,3,2,3,1,2,2,1,2,1,3,2,1,3,2,2,4,3,4,4
17/03/2025 08:33:52,Year 9,"English-Native Country(England, U.S.A etc)",Male,3,3,2,4,4,2,4,3,3,4,4,3,4,2,4,4,4,3,4,4,3,3,3,4,4,3,4,4,4,4,3,2,4,4,4,2,4,3,3,2,2,3,2,4,4,4,4,4,3,3,3,3,3,2,4,3
17/03/2025 08:33:55,Year 7,Korean,Male,3,3,2,2,3,4,3,4,2,1,2,3,3,1,4,2,3,2,3,3,4,2,1,4,4,3,3,2,2,4,1,4,1,2,3,1,4,3,3,4,1,1,2,3,1,2,1,4,1,4,1,4,4,1,4,4
17/03/2025 08:33:55,Year 8,Vietnamese,Female,1,2,3,2,2,2,2,2,2,2,2,2,2,4,1,2,3,2,3,2,3,3,1,3,2,1,1,3,1,3,2,1,3,3,2,1,2,3,4,3,3,3,3,2,2,2,3,1,1,2,2,3,3,3,4,3
17/03/2025 08:34:07,Year 12,Vietnamese,Female,2,2,2,2,3,3,3,2,3,2,3,2,3,1,1,3,2,3,3,3,3,2,2,3,3,3,2,3,3,2,3,2,2,3,3,2,3,3,2,3,2,2,3,2,2,2,2,1,1,3,2,3,3,3,3,4
17/03/2025 08:34:31,Year 7,Korean,Female,2,2,3,3,2,3,3,2,2,2,3,2,4,2,3,3,3,2,2,3,3,2,4,3,2,3,3,3,3,2,3,3,2,2,2,2,2,2,3,2,2,1,3,2,2,2,2,2,1,2,2,3,3,2,4,2
17/03/2025 08:34:35,Year 7,Korean,Female,3,3,2,2,2,3,2,3,3,1,2,3,4,3,2,2,3,2,3,3,2,2,4,3,3,2,2,2,2,2,2,2,3,4,3,2,3,3,4,3,3,1,4,4,3,2,2,2,1,3,3,2,1,2,4,3
17/03/2025 08:34:53,Year 9,Vietnamese,Male,3,3,3,2,3,3,3,3,3,3,3,4,3,2,4,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,2,3,4,3,3,3,3,3,3,4,4,3,4,4,3,3,4,2,4
17/03/2025 08:35:00,Year 9,Korean,Female,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2,2,2,2,3,3,3,2,2,3,3,2,3,2,3,3,3,3,3,2,2,3,3,3,2,3,4,4
17/03/2025 08:35:18,Year 10,Vietnamese,Female,3,3,3,3,3,4,3,3,3,2,1,2,3,3,2,2,2,2,4,3,1,3,2,3,3,1,1,1,1,1,1,2,4,4,4,4,3,4,2,3,2,2,3,4,3,3,3,3,3,3,1,4,2,3,4,4
17/03/2025 08:35:27,Year 9,"English-Native Country(England, U.S.A etc)",Female,3,4,4,3,3,4,4,4,4,3,3,4,3,1,4,4,3,3,4,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,4,4,3,2,4,4,3,4,3,4,3,3,2,4,3,4,3,3
17/03/2025 08:35:40,Year 9,Vietnamese,Female,3,3,3,3,4,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4
17/03/2025 08:35:46,Year 13,Vietnamese,Male,4,4,3,4,4,4,4,3,4,4,4,4,4,1,4,4,4,4,2,3,4,4,3,3,1,2,4,4,4,4,4,4,4,3,3,3,3,4,4,4,2,2,3,3,3,3,3,3,2,3,2,4,4,4,4,4
17/03/2025 08:35:55,Year 13,Vietnamese,Male,3,3,3,3,3,3,3,4,3,3,3,3,3,2,4,3,3,3,3,3,3,2,2,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,2,3,3,3,1,3,2,3,3,3
17/03/2025 08:36:04,Year 13,Vietnamese,Male,4,4,3,3,4,3,4,3,3,3,3,3,3,1,3,4,3,3,4,3,3,3,3,3,3,4,4,4,4,4,2,3,4,4,4,4,2,2,3,3,2,3,3,3,3,3,3,3,2,3,3,4,2,3,3,4
17/03/2025 08:36:05,Year 9,Vietnamese,Female,3,3,3,3,3,2,3,2,2,2,3,3,2,2,2,3,3,3,2,3,3,3,2,3,2,2,3,3,3,2,2,2,3,3,3,2,2,2,3,3,2,3,3,3,2,3,3,3,2,3,2,2,3,2,2,3
17/03/2025 08:36:06,Year 12,Korean,Female,2,2,2,2,4,3,3,4,3,3,3,2,3,3,3,3,3,4,4,4,3,3,1,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,1,2,2,3,3,3,2,1,3,3,3,4,3,4,3
17/03/2025 08:36:06,Year 7,Korean,Female,2,3,2,2,3,3,3,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,2,2,3,2
17/03/2025 08:36:11,Year 7,Vietnamese,Female,4,3,3,3,4,4,4,3,3,3,3,4,3,2,3,4,3,4,4,3,3,3,4,4,3,3,3,4,3,4,3,4,4,4,3,4,4,4,3,4,3,3,3,4,4,3,4,3,3,4,3,4,3,2,2,2
17/03/2025 08:36:32,Year 9,Korean,Male,4,3,2,3,3,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,2,2,3,3,2,3,3,2,2,3,2,3,3,1,1,3,3,3,2,3,1,1,3,2,2,1,3,3,4
17/03/2025 08:36:35,Year 7,Vietnamese,Female,3,4,4,3,3,4,3,3,3,2,3,4,3,2,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,2,3,3,4,3,4,3,3,4,3,3,4,3,3,3,4,4,2,4,3,2,4,3,1,3
17/03/2025 08:36:35,Year 9,Korean,Female,3,3,2,2,4,3,3,4,3,4,2,3,2,3,3,4,3,3,3,2,2,3,3,3,3,3,2,2,2,1,2,2,2,4,3,1,3,3,2,2,1,1,2,3,1,2,3,1,1,2,2,4,4,3,4,4
17/03/2025 08:36:37,Year 10,Korean,Male,4,4,4,3,4,2,3,4,1,1,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,1,1,3,1,2,3,1,1,4,4,1,3,4,4,3,4,4,4,4,4,4,4,1,1,3,3,1,4,4,4,1
17/03/2025 08:37:04,Year 9,Korean,Male,3,2,4,3,4,3,3,3,2,4,4,3,3,3,3,3,3,2,4,3,3,3,3,4,3,3,3,3,2,3,2,2,3,3,2,2,3,3,3,3,2,1,3,3,3,3,3,2,2,3,2,2,2,4,4,3
17/03/2025 08:37:30,Year 7,Vietnamese,Female,3,3,4,3,3,3,3,2,3,3,3,4,3,2,4,3,3,3,2,3,2,4,3,4,3,3,3,4,3,3,3,3,3,2,3,2,3,2,4,4,2,2,4,4,3,4,3,3,2,4,3,3,3,3,4,4
17/03/2025 08:37:49,Year 9,Japanese,Female,4,4,4,4,3,3,4,4,3,4,3,4,4,2,3,3,3,4,2,3,4,4,3,4,3,3,3,3,4,3,3,3,4,4,4,3,4,3,2,4,3,3,4,4,4,4,4,4,4,4,2,4,4,1,4,4
17/03/2025 08:38:20,Year 10,Korean,Male,2,2,2,2,2,2,2,1,1,1,1,2,4,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,4,4,4
17/03/2025 08:38:40,Year 10,Korean,Female,3,3,3,2,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,2,3,2,2,2,2,3,3,3,2,3,3,3,3,2,2,3,3,2,3,2,3,2,3,3,3,3,3,4,3
17/03/2025 08:38:52,Year 10,Korean,Male,4,4,3,3,4,2,3,3,4,3,3,4,3,2,4,4,4,3,3,3,2,3,3,3,4,2,2,2,1,2,2,2,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,1,1,3,3,1,2,4,3,2
17/03/2025 08:39:02,Year 9,Korean,Female,3,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,2,3,3,2,2,3,3,3,2,2,1,2,3,3
17/03/2025 08:39:08,Year 9,Korean,Male,3,3,3,3,4,3,3,2,3,3,3,3,3,3,4,3,3,2,4,3,3,3,3,4,3,2,3,3,3,4,3,4,3,4,3,4,4,3,4,4,2,3,3,4,3,3,4,3,2,3,2,2,2,3,2,4
17/03/2025 08:39:30,Year 9,Vietnamese,Female,4,3,2,3,3,2,3,1,3,3,3,4,2,2,1,2,3,1,3,3,2,4,4,4,3,3,3,2,4,2,2,1,2,4,1,2,3,4,3,4,3,3,4,3,2,2,4,1,1,4,2,1,1,3,4,3
17/03/2025 08:39:42,Year 9,Korean,Female,3,3,3,3,3,3,4,3,4,4,3,4,3,2,3,3,3,3,4,3,3,3,3,3,4,3,2,3,2,2,2,2,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4
17/03/2025 08:39:53,Year 10,Korean,Female,2,2,3,1,2,2,2,2,2,3,2,2,3,2,4,3,3,3,3,3,3,3,3,2,4,4,2,2,2,2,3,2,3,3,3,4,3,3,2,3,1,3,3,3,2,2,3,2,1,2,2,4,2,2,4,4
17/03/2025 08:40:04,Year 9,Korean,Male,3,2,3,2,2,2,2,3,2,2,3,3,3,2,3,2,3,3,2,2,2,3,4,2,2,2,1,2,2,2,2,3,3,1,2,2,3,3,3,3,1,1,2,3,2,1,3,3,1,3,2,1,1,4,3,4
17/03/2025 08:40:12,Year 10,Korean,Female,4,3,2,3,3,2,3,3,2,2,2,3,2,2,3,3,3,3,4,3,2,2,3,3,3,3,1,2,3,2,1,2,2,3,3,2,3,3,3,3,2,1,3,2,2,2,3,1,2,3,3,2,1,1,3,2
17/03/2025 08:42:31,Year 9,Korean,Female,3,2,4,1,2,1,3,4,4,4,3,4,3,2,4,4,3,2,4,2,3,4,3,4,3,4,3,4,2,3,2,4,3,1,1,3,4,4,4,4,4,3,4,4,4,3,3,4,4,4,3,3,4,2,4,4
17/03/2025 08:42:37,Year 9,Korean,Male,3,3,3,3,3,4,4,3,3,4,3,4,3,1,4,4,4,4,3,3,3,4,3,4,4,3,3,4,3,3,3,3,3,4,3,4,4,4,3,4,3,1,3,3,3,3,3,3,2,3,2,3,3,4,4,4
17/03/2025 08:42:49,Year 9,Vietnamese,Male,3,4,3,3,4,3,3,2,2,3,3,3,3,2,4,3,4,3,2,3,2,3,3,3,3,3,4,2,4,3,2,3,4,3,4,2,3,2,3,3,2,3,3,3,4,3,2,3,3,3,3,3,3,3,2,4
17/03/2025 08:42:59,Year 9,Korean,Male,3,3,2,2,2,3,2,3,2,3,2,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,2,3,1,2,3,2,3,2,1,2,3,2,2,2,2,1,2,2,2,2,3,2,3,2,1,1,3,3,2,4
17/03/2025 08:43:38,Year 9,Korean,Male,2,2,2,2,2,3,1,2,2,4,1,3,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,3,2,3,3,3,2,3,2,1,1,3,1,3,3,2,2,2,3,2,3,3,3,2,1,1,4,4,1,4
17/03/2025 08:43:42,Year 9,Vietnamese,Male,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,4,3,4,2,3,2,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,4,3,4,3,3,3,2,2,3,2,4
17/03/2025 08:45:06,Year 11,Korean,Female,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,1,3,4,4
17/03/2025 08:45:12,Year 11,Vietnamese,Male,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17/03/2025 08:46:43,Year 12,Vietnamese,Male,3,3,3,3,4,4,4,3,4,4,3,4,3,2,3,4,4,4,3,2,2,3,2,4,4,4,1,3,3,1,3,3,4,3,4,4,2,2,3,3,2,3,3,2,3,2,1,2,1,4,3,1,2,4,4,3
17/03/2025 08:47:11,Year 11,Korean,Female,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,1,3,3,3,3,3,3,2,3,1,3,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,2,3,3,2,1,4,3,3
17/03/2025 08:47:31,Year 9,Korean,Female,3,3,4,2,3,3,1,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,3,3,3,1,3,2,4,3,2,2,3,3,3,2,3,3,2,3,2,1,2,3,2,2,3,2,1,3,2,1,1,2,3,2
17/03/2025 08:48:14,Year 11,Korean,Male,3,2,4,3,3,3,3,4,2,4,2,4,4,2,4,3,3,4,3,3,3,3,3,4,3,3,3,3,2,3,3,2,3,4,3,2,3,3,3,3,2,4,2,2,2,3,3,3,4,1,4,3,1,3,4,4
17/03/2025 08:48:30,Year 9,Korean,Female,2,2,2,2,2,3,3,3,3,3,2,2,3,1,2,2,3,1,4,3,2,3,3,3,3,3,2,2,1,2,3,1,2,3,3,2,3,3,4,3,2,1,2,1,2,2,3,1,3,4,4,3,1,1,3,3
17/03/2025 08:48:54,Year 11,Vietnamese,Male,4,3,1,3,4,4,3,3,3,2,3,1,4,2,3,4,4,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
17/03/2025 08:49:59,Year 9,Korean,Male,2,3,2,2,2,3,2,4,2,4,2,4,2,3,4,3,3,2,2,3,1,3,1,4,3,3,4,3,1,1,2,2,3,3,3,2,1,3,2,2,4,1,3,3,3,2,4,2,2,4,2,2,1,4,4,4
17/03/2025 08:50:02,Year 11,Vietnamese,Male,4,3,3,1,3,2,4,4,3,4,3,4,3,2,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3
17/03/2025 08:50:53,Year 9,Vietnamese,Female,3,3,4,3,4,3,3,4,3,4,4,4,3,2,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,2,1,3,2,3,1,4,4,4
17/03/2025 08:52:13,Year 11,Vietnamese,Female,2,3,3,3,3,3,3,2,3,4,3,4,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,2,2,3,2,2,3,3,2,3,3,2,4,4,4
17/03/2025 08:52:38,Year 11,Vietnamese,Female,4,3,4,2,4,4,4,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,2,4,4,4,4,2
17/03/2025 08:53:19,Year 11,Vietnamese,Male,3,3,3,3,4,2,3,2,2,2,3,1,3,2,4,4,3,2,1,3,2,2,2,2,1,3,2,2,2,3,3,1,3,3,3,2,3,2,2,3,2,2,3,3,3,3,2,3,2,3,3,3,2,4,4,3
17/03/2025 08:53:33,Year 11,Japanese,Male,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,1,4,1,3,1
17/03/2025 08:56:09,Year 11,Vietnamese,Female,4,4,3,4,4,4,3,2,3,4,4,4,4,2,3,3,4,4,3,2,4,4,4,4,4,4,1,4,3,4,4,1,4,4,4,1,4,4,4,4,2,4,4,2,4,4,3,4,2,4,2,2,4,4,4,4
17/03/2025 09:00:33,Year 13,Vietnamese,Male,3,2,4,3,3,4,4,4,3,4,2,4,4,1,4,3,3,4,4,4,1,3,1,1,2,4,3,4,4,3,4,4,2,4,4,4,4,3,4,1,4,4,4,4,4,4,2,1,1,4,1,4,4,4,2,4
17/03/2025 09:02:21,Year 11,Vietnamese,Male,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,2,3
17/03/2025 09:08:26,Year 10,Vietnamese,Male,4,3,3,3,3,3,3,4,2,3,3,4,3,2,4,3,3,2,4,3,3,3,2,3,3,3,3,4,3,3,3,3,4,3,4,3,4,3,3,3,2,2,3,3,3,4,3,3,2,3,3,3,3,4,2,3
17/03/2025 09:22:57,Year 11,Vietnamese,Female,4,4,4,3,3,3,3,3,3,3,2,3,4,1,1,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,1,3,4,3,1,3,3,3,3,2,3,2,1,2,3,2,1,3,3,1,3,4,1,4,4
17/03/2025 10:29:56,Year 12,Chilean,Female,2,2,2,2,3,3,2,2,3,1,3,2,2,4,2,4,3,3,2,3,1,2,3,3,1,4,3,3,4,2,3,2,2,3,3,3,3,2,2,3,3,3,3,3,2,2,2,3,1,3,3,3,2,2,4,3
17/03/2025 10:44:05,Year 12,Korean,Female,3,3,3,2,4,3,4,2,4,4,3,3,3,2,2,3,2,3,2,2,3,2,2,3,3,2,3,3,4,2,3,2,3,4,4,3,1,3,3,2,2,2,4,2,3,3,4,1,1,4,2,3,3,4,4,4
17/03/2025 10:50:29,Year 12,Chilean,Female,2,2,2,2,3,3,3,2,3,1,3,3,2,4,2,4,4,3,3,3,1,2,2,3,2,4,3,3,3,2,4,2,2,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,1,2,3,3,2,2,4,3
17/03/2025 11:56:16,Year 11,Don't want to mention,Female,2,3,4,2,2,2,3,2,2,2,1,2,2,2,3,3,2,2,2,2,2,3,1,4,1,4,1,1,1,2,2,1,3,3,3,2,4,2,3,3,1,2,1,3,2,3,1,1,3,3,1,1,4,1,3,4